7.8552	-6.41833	1.58912	-3.0661	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
7.91458	-6.55562	1.30532	-2.78946	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
8.03722	-6.64846	1.38293	-2.70872	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
8.08962	-6.78725	1.23994	-2.59204	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
8.19026	-6.89016	1.28971	-2.53931	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
8.25353	-7.04151	1.31178	-2.58676	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
8.36618	-7.13464	1.37361	-2.5212	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
8.41871	-7.26009	1.30787	-2.47976	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.50749	-7.35552	1.34365	-2.44161	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
8.59919	-7.5341	1.67966	-2.80898	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.70375	-7.64927	1.71121	-2.77514	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
8.75094	-7.74656	1.24775	-2.31348	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.83485	-7.85353	1.27191	-2.28704	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
8.9031	-7.99419	1.40044	-2.44167	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
8.97845	-8.10724	1.40978	-2.4304	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
9.01377	-8.19628	1.05628	-2.07932	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.07625	-8.30289	1.06409	-2.06982	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
9.14672	-8.45189	1.31056	-2.35314	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.20496	-8.57419	1.30128	-2.3608	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
9.24615	-8.67172	1.02622	-2.08103	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.29511	-8.79115	1.01646	-2.08906	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
9.41566	-9.03495	1.8723	-3.058	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.50264	-9.19121	1.86408	-3.06409	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
9.54939	-9.26731	1.3647	-2.49632	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.60929	-9.39653	1.35417	-2.50413	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
9.65068	-9.49774	1.1564	-2.30163	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.67946	-9.63778	1.11542	-2.33785	9.54779	-9.64959	9.55	-9.65	0	-3.0002
9.74157	-9.78888	1.26163	-2.53452	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.77759	-9.9379	1.22362	-2.56714	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.8133	-10.034	0.929344	-2.2283	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.84511	-10.1704	0.902792	-2.24957	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.8882	-10.3001	0.933446	-2.31125	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.89984	-10.4454	0.883195	-2.35382	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.94737	-10.5993	0.988865	-2.51229	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.9747	-10.7588	0.950355	-2.54327	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
10.002	-10.8637	0.713421	-2.25772	9.88465	-10.9383	9.85	-10.9	0	-2.73074
10.0005	-11.0207	0.654716	-2.3048	9.83614	-11.041	9.85	-11.05	0	-2.73073
10.0278	-11.1497	0.688148	-2.37453	9.83952	-11.1692	9.85	-11.2	0	-2.99965
10.0169	-11.3055	0.622425	-2.42689	9.84568	-11.3496	9.85	-11.35	0	-2.99961
10.041	-11.4359	0.620855	-2.45052	9.87961	-11.5637	9.85	-11.5	0	-2.99843
10.0235	-11.5968	0.550372	-2.50492	9.83206	-11.6307	9.85	-11.65	0	-2.99843
10.0158	-11.6298	0.0740041	-1.82498	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.96086	-11.7682	-0.0121349	-1.89062	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.95871	-11.8911	0.0882509	-2.06613	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.89431	-12.0492	-0.0130974	-2.14188	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.8777	-12.118	-0.22321	-1.83002	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.7973	-12.2626	-0.325296	-1.90335	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.75874	-12.2925	-0.620404	-1.4391	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.64488	-12.4275	-0.743244	-1.52499	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.59776	-12.5297	-0.708169	-1.61577	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.48277	-12.6737	-0.821007	-1.69121	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.4211	-12.641	-1.2903	-0.849895	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
9.23545	-12.7709	-1.47119	-0.966757	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
9.14348	-12.81	-1.54731	-0.851798	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.9648	-12.9214	-1.68758	-0.938094	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.87088	-12.9234	-1.86134	-0.602836	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.67745	-13.0206	-2.01206	-0.690971	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.56004	-12.9824	-2.26114	-0.154544	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.34035	-13.051	-2.40452	-0.233259	8.03583	-13.1513	8.05	-13.15	-2.72742	0
8.19784	-13.0434	-2.48381	-0.0851622	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.98927	-13.0916	-2.59247	-0.141445	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.84354	-13.1695	-2.45304	-0.568852	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.65869	-13.232	-2.54632	-0.613367	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.51983	-13.1987	-2.70114	-0.17635	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.32288	-13.2332	-2.774	-0.20831	7.16011	-13.2382	7.15	-13.25	-2.72844	0
7.1864	-13.1391	-3.0128	0.491764	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.99208	-13.136	-3.07848	0.464509	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.81411	-13.1037	-3.12843	0.5627	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.62335	-13.0808	-3.15643	0.552102	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.42761	-13.1102	-3.0702	0.165387	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.2628	-13.0976	-3.06359	0.168749	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.09089	-13.0559	-3.14386	0.421669	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.92946	-13.0251	-3.12603	0.429246	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.78852	-12.8781	-3.35463	1.34418	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.63262	-12.8037	-3.33595	1.35133	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.42362	-12.8014	-3.23272	0.82578	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.29875	-12.7336	-3.15255	0.851333	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.12953	-12.6166	-3.27981	1.38653	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
4.99799	-12.5214	-3.20601	1.40796	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
4.80584	-12.4585	-3.21517	1.33838	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.71194	-12.3541	-3.09037	1.37303	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.54662	-12.2578	-3.15467	1.58616	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.48642	-12.1454	-3.00816	1.62379	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.30956	-12.0365	-3.06908	1.81307	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.27715	-11.8912	-2.86408	1.86469	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.1002	-11.8441	-2.8012	1.45192	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.10971	-11.7131	-2.55676	1.51179	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
3.96998	-11.4897	-2.85196	2.74345	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
3.99149	-11.3024	-2.60703	2.80306	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
3.85639	-11.2673	-2.35381	1.80865	4.43713	-11.024	4.45	-11.05	0	1.81614
3.92271	-11.1087	-2.06248	1.88306	4.45136	-10.93	4.45	-10.95	0	1.81612
3.78952	-10.9981	-2.12061	1.98895	4.44745	-10.786	4.45	-10.8	0	2.72555
3.88599	-10.8251	-1.80486	2.0729	4.45788	-10.6457	4.45	-10.65	0	2.72554
3.77257	-10.7226	-1.81843	2.03167	4.46329	-10.5756	4.45	-10.5	0	2.729
3.88368	-10.5462	-1.5067	2.12106	4.44057	-10.3382	4.45	-10.35	0	2.72898
3.79357	-10.4523	-1.47622	1.96829	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
3.9428	-10.2715	-1.1375	2.0736	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
3.86993	-10.1721	-1.13398	2.00179	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.03639	-9.98667	-0.799635	2.11687	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
3.96787	-9.86951	-0.849516	2.15123	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.14618	-9.67359	-0.52354	2.27598	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.1514	-9.59077	-0.32686	1.90044	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.35739	-9.40194	-0.00448634	2.03977	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.3955	-9.32938	0.202981	1.7181	4.95209	-8.96272	5	-9.05	0.999884	1.99977
4.57574	-9.17379	0.444927	1.83732	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
4.59617	-9.08542	0.464492	1.77513	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
4.7966	-8.90818	0.710917	1.91287	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
4.88482	-8.83823	0.975904	1.59361	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.07164	-8.68875	1.1684	1.71505	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.13572	-8.60619	1.20331	1.64977	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.29517	-8.46216	1.3322	1.7418	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.35218	-8.3727	1.31197	1.72734	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.53965	-8.20692	1.46875	1.85008	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.63369	-8.11669	1.57764	1.73016	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
5.81318	-7.95877	1.70222	1.83794	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
5.90255	-7.86682	1.72839	1.79025	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.06755	-7.71683	1.82066	1.87828	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.17643	-7.62401	1.90521	1.79412	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.32732	-7.48819	1.96529	1.85703	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.48496	-7.39954	2.31539	1.61911	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.64318	-7.28096	2.36984	1.68159	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.6627	-7.2068	1.87733	1.91367	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.79624	-7.07104	1.91577	1.96287	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
6.96771	-6.97456	2.32559	1.70101	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.11727	-6.85669	2.35342	1.73936	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.17417	-6.77978	2.00265	1.88441	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.30567	-6.65147	2.02929	1.92366	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.53014	-6.55641	2.77394	1.54185	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.66846	-6.47865	2.77378	1.54233	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.77727	-6.40928	2.57666	1.59837	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.90656	-6.33519	2.56223	1.57565	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
8.03132	-6.25962	2.49853	1.58367	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.16699	-6.17215	2.49716	1.58317	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.22913	-6.10748	2.1471	1.70497	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.34309	-6.00993	2.15549	1.72265	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.53733	-5.91526	2.68035	1.5024	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.67901	-5.84092	2.67369	1.48969	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.73746	-5.78556	2.14618	1.64619	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.85992	-5.68583	2.15165	1.65922	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.94256	-5.61462	2.00535	1.69518	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.05018	-5.51513	2.0141	1.71611	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.23779	-5.41146	2.57874	1.52526	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.37591	-5.33153	2.57491	1.51847	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.42486	-5.27855	1.99724	1.65547	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.54099	-5.17475	2.00444	1.67405	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.62532	-5.09619	1.83165	1.71077	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.73461	-4.98459	1.84145	1.73655	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.81478	-4.90141	1.70488	1.7593	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.91765	-4.78706	1.71468	1.78522	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
9.98435	-4.70087	1.54673	1.81276	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.0869	-4.56245	1.56597	1.86933	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.1653	-4.46687	1.53449	1.86518	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.2736	-4.31012	1.55986	1.94418	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.4115	-4.19228	1.91628	1.88081	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5287	-4.05531	1.92891	1.92845	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.6148	-3.96413	1.79775	1.93338	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7242	-3.82968	1.80805	1.97406	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.7394	-3.7603	1.21745	2.02577	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.821	-3.60278	1.2316	2.0916	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9438	-3.47987	1.69648	2.03855	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0424	-3.32678	1.70968	2.11053	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.0525	-3.26169	1.11402	2.11626	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.1304	-3.07888	1.12871	2.20954	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.1718	-2.9692	0.993025	2.2086	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2424	-2.77705	1.00637	2.30784	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.1336	-2.74578	-0.200138	2.29101	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.1409	-2.53111	-0.186633	2.41544	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.2914	-2.32646	1.0913	2.39526	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3611	-2.13758	1.09805	2.47497	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3408	-2.06968	0.517651	2.4025	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3768	-1.87439	0.520602	2.49006	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.2942	-1.82026	-0.273172	2.41464	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.2895	-1.61802	-0.27129	2.52743	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.2337	-1.50702	-0.581746	2.49268	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.2047	-1.31982	-0.582866	2.56173	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.0658	-1.27306	-1.425	2.44123	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
11.001	-1.04955	-1.42897	2.58101	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.9645	-0.871157	-1.06062	2.6404	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.9069	-0.684192	-1.06423	2.69749	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7932	-0.598331	-1.52648	2.58247	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.7078	-0.429948	-1.53086	2.61818	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.5183	-0.386834	-2.41894	2.41424	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.3838	-0.228543	-2.42382	2.44899	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.2987	-0.057967	-2.04335	2.53018	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.1854	0.0488161	-2.03857	2.4858	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.0279	0.136656	-2.41829	2.37428	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.89546	0.209418	-2.40698	2.29537	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.73466	0.312132	-2.63958	2.23465	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.59303	0.336107	-2.61732	2.09942	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.42909	0.438108	-2.77461	2.06091	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.2824	0.452213	-2.75063	1.92556	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.12439	0.555103	-2.79583	1.91516	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.97845	0.560557	-2.7702	1.77897	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.87839	0.702436	-2.29338	1.90907	8.90199	0.247143	8.85	0.25	-1.81847	0
8.7666	0.670667	-2.25548	1.72301	8.76016	0.263752	8.75	0.25	-1.81846	0
8.53968	0.6792	-3.18027	1.45867	8.46355	0.258809	8.55	0.25	-3.6326	0
8.37873	0.632983	-3.14379	1.28647	8.35367	0.252596	8.35	0.25	-3.6326	0
8.22585	0.714248	-2.92807	1.32882	8.05161	0.241868	8.2	0.25	-2.72841	0
8.08088	0.65259	-2.89135	1.14485	8.05411	0.247878	8.05	0.25	-2.72842	0
7.93206	0.723765	-2.76519	1.17266	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.79868	0.628414	-2.72351	0.953641	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.6444	0.678385	-2.78419	0.943288	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.51167	0.560126	-2.74246	0.709674	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.33969	0.597927	-2.9985	0.686004	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.20701	0.484738	-2.96604	0.482775	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.12819	0.50132	-2.24742	0.530102	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
7.02195	0.364347	-2.21691	0.300226	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.92749	0.369553	-1.96596	0.296732	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.8359	0.205483	-1.94142	0.0464174	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.76168	0.184177	-1.67437	0.0165557	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.68039	0.000804237	-1.6625	-0.24072	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.67759	-0.106189	-0.925148	-0.399628	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
